ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100051057,"City of Scotts Mills, Mayor","","","","City of Scotts Mills",57,,100073161,"Paul Brakeman",11/12/2022 6:33:20 PM,1,117,0.696428571428571,0/1,
100051057,"City of Scotts Mills, Mayor","","","","City of Scotts Mills",57,,100085448,"Jason Axness",11/12/2022 6:33:20 PM,1,32,0.19047619047619,0/1,
100051056,"City of Scotts Mills, Councilor (Vote For 3)","","","","City of Scotts Mills",58,,9901,"Write-in",11/12/2022 6:33:20 PM,3,41,0.0907079646017699,0/1,
100051056,"City of Scotts Mills, Councilor (Vote For 3)","","","","City of Scotts Mills",58,,100085449,"Monika Martin",11/12/2022 6:33:20 PM,3,116,0.256637168141593,0/1,
100051056,"City of Scotts Mills, Councilor (Vote For 3)","","","","City of Scotts Mills",58,,100085450,"Shawna Kelly",11/12/2022 6:33:20 PM,3,83,0.183628318584071,0/1,
100051056,"City of Scotts Mills, Councilor (Vote For 3)","","","","City of Scotts Mills",58,,100085451,"Casey Dean",11/12/2022 6:33:20 PM,3,120,0.265486725663717,0/1,
100051056,"City of Scotts Mills, Councilor (Vote For 3)","","","","City of Scotts Mills",58,,100085452,"Robin Fournier",11/12/2022 6:33:20 PM,3,92,0.20353982300885,0/1,
100051059,"City of Silverton, Mayor","","","","City of Silverton",59,,9901,"Write-in",11/12/2022 6:33:20 PM,1,14,0.00303030303030303,0/2,
100051059,"City of Silverton, Mayor","","","","City of Silverton",59,,100085716,"Morris (Morry) Jones III",11/12/2022 6:33:20 PM,1,2052,0.444155844155844,0/2,
100051059,"City of Silverton, Mayor","","","","City of Silverton",59,,100085717,"Jason Freilinger",11/12/2022 6:33:20 PM,1,2554,0.552813852813853,0/2,
100051058,"City of Silverton, Councilor (Vote For 3)","","","","City of Silverton",60,,9901,"Write-in",11/12/2022 6:33:20 PM,3,44,0.0036324609923223,0/2,
100051058,"City of Silverton, Councilor (Vote For 3)","","","","City of Silverton",60,,100085719,"Jenny Ohren",11/12/2022 6:33:20 PM,3,876,0.0723189961198712,0/2,
100051058,"City of Silverton, Councilor (Vote For 3)","","","","City of Silverton",60,,100085720,"Marie Traeger",11/12/2022 6:33:20 PM,3,2852,0.2354495170478,0/2,
100051058,"City of Silverton, Councilor (Vote For 3)","","","","City of Silverton",60,,100085721,"Chuck Hawley",11/12/2022 6:33:20 PM,3,1409,0.116321307685957,0/2,
100051058,"City of Silverton, Councilor (Vote For 3)","","","","City of Silverton",60,,100085722,"April Newton",11/12/2022 6:33:20 PM,3,2475,0.204325930818129,0/2,
100051058,"City of Silverton, Councilor (Vote For 3)","","","","City of Silverton",60,,100085723,"Eric Hammond",11/12/2022 6:33:20 PM,3,2003,0.165359531082308,0/2,
100051058,"City of Silverton, Councilor (Vote For 3)","","","","City of Silverton",60,,100085724,"Gregg Harris",11/12/2022 6:33:20 PM,3,1453,0.11995376867828,0/2,
100051058,"City of Silverton, Councilor (Vote For 3)","","","","City of Silverton",60,,100085726,"Makai Brusa",11/12/2022 6:33:20 PM,3,1001,0.0826384875753323,0/2,
100051061,"City of St Paul, Mayor","","","","City of St Paul",61,,9901,"Write-in",11/12/2022 6:33:20 PM,1,10,0.0526315789473684,0/1,
100051061,"City of St Paul, Mayor","","","","City of St Paul",61,,100073160,"Marty Waldo",11/12/2022 6:33:20 PM,1,180,0.947368421052632,0/1,
100051060,"City of St Paul, Councilman (Vote For 2)","","","","City of St Paul",62,,9901,"Write-in",11/12/2022 6:33:20 PM,2,11,0.0326409495548961,0/1,
100051060,"City of St Paul, Councilman (Vote For 2)","","","","City of St Paul",62,,100085446,"Peggy Sellers",11/12/2022 6:33:20 PM,2,143,0.42433234421365,0/1,
100051060,"City of St Paul, Councilman (Vote For 2)","","","","City of St Paul",62,,100085447,"Ethan Smith",11/12/2022 6:33:20 PM,2,183,0.543026706231454,0/1,
100051063,"City of Stayton, Mayor","","","","City of Stayton",63,,9901,"Write-in",11/12/2022 6:33:20 PM,1,40,0.0142602495543672,0/1,
100051063,"City of Stayton, Mayor","","","","City of Stayton",63,,100085577,"Ralph Lewis",11/12/2022 6:33:20 PM,1,567,0.202139037433155,0/1,
100051063,"City of Stayton, Mayor","","","","City of Stayton",63,,100085578,"Brian Quigley",11/12/2022 6:33:20 PM,1,2198,0.783600713012478,0/1,
100051062,"City of Stayton, Councilor (Vote For 2)","","","","City of Stayton",64,,9901,"Write-in",11/12/2022 6:33:20 PM,2,56,0.0075685903500473,0/1,
100051062,"City of Stayton, Councilor (Vote For 2)","","","","City of Stayton",64,,100085579,"David Patty",11/12/2022 6:33:20 PM,2,1675,0.226381943505879,0/1,
100051062,"City of Stayton, Councilor (Vote For 2)","","","","City of Stayton",64,,100085580,"Stephen Sims",11/12/2022 6:33:20 PM,2,1244,0.168130828490337,0/1,
100051062,"City of Stayton, Councilor (Vote For 2)","","","","City of Stayton",64,,100085581,"Paige Hook",11/12/2022 6:33:20 PM,2,1030,0.139208001081227,0/1,
100051062,"City of Stayton, Councilor (Vote For 2)","","","","City of Stayton",64,,100085582,"Jordan Ohrt",11/12/2022 6:33:20 PM,2,1865,0.252061089336397,0/1,
100051062,"City of Stayton, Councilor (Vote For 2)","","","","City of Stayton",64,,100085590,"David Giglio",11/12/2022 6:33:20 PM,2,1529,0.206649547236113,0/1,
100051065,"City of Sublimity, Mayor","","","","City of Sublimity",65,,9901,"Write-in",11/12/2022 6:33:20 PM,1,30,0.0289855072463768,0/1,
100051065,"City of Sublimity, Mayor","","","","City of Sublimity",65,,100073166,"Jim Kingsbury",11/12/2022 6:33:20 PM,1,1005,0.971014492753623,0/1,
100051064,"City of Sublimity, Councilor (Vote For 2)","","","","City of Sublimity",66,,9901,"Write-in",11/12/2022 6:33:20 PM,2,21,0.012316715542522,0/1,
100051064,"City of Sublimity, Councilor (Vote For 2)","","","","City of Sublimity",66,,100085526,"Brian J Schumacher",11/12/2022 6:33:20 PM,2,954,0.559530791788856,0/1,
100051064,"City of Sublimity, Councilor (Vote For 2)","","","","City of Sublimity",66,,100085528,"Tass F Morrison",11/12/2022 6:33:20 PM,2,730,0.428152492668622,0/1,
100051067,"City of Turner, Mayor","","","","City of Turner",67,,9901,"Write-in",11/12/2022 6:33:20 PM,1,20,0.0280898876404494,0/1,
100051067,"City of Turner, Mayor","","","","City of Turner",67,,100073167,"Steve Horning",11/12/2022 6:33:20 PM,1,692,0.971910112359551,0/1,
100051066,"City of Turner, Councilor (Vote For 3)","","","","City of Turner",68,,9901,"Write-in",11/12/2022 6:33:20 PM,3,39,0.0230905861456483,0/1,
100051066,"City of Turner, Councilor (Vote For 3)","","","","City of Turner",68,,100085517,"Robert Jung",11/12/2022 6:33:20 PM,3,537,0.317939609236234,0/1,
100051066,"City of Turner, Councilor (Vote For 3)","","","","City of Turner",68,,100085518,"Connie B Miller",11/12/2022 6:33:20 PM,3,592,0.350503256364713,0/1,
100051066,"City of Turner, Councilor (Vote For 3)","","","","City of Turner",68,,100085519,"Marla Vetter",11/12/2022 6:33:20 PM,3,521,0.308466548253404,0/1,
100051068,"City of Woodburn, Mayor","","","","City of Woodburn",69,,9901,"Write-in",11/12/2022 6:33:20 PM,1,26,0.00428972116812407,0/6,
100051068,"City of Woodburn, Mayor","","","","City of Woodburn",69,,100085963,"Rick Puente",11/12/2022 6:33:20 PM,1,2020,0.333278336908101,0/6,
100051068,"City of Woodburn, Mayor","","","","City of Woodburn",69,,100085964,"Frank J Lonergan",11/12/2022 6:33:20 PM,1,3132,0.516746411483254,0/6,
100051068,"City of Woodburn, Mayor","","","","City of Woodburn",69,,100085968,"Dalia Leyva Lopez",11/12/2022 6:33:20 PM,1,883,0.145685530440521,0/6,
100051069,"City of Woodburn, Councilor, Ward 3","","","","City of Woodburn, Ward III",70,,9901,"Write-in",11/12/2022 6:33:20 PM,1,5,0.0061576354679803,0/1,
100051069,"City of Woodburn, Councilor, Ward 3","","","","City of Woodburn, Ward III",70,,100085972,"Robert Carney",11/12/2022 6:33:20 PM,1,490,0.603448275862069,0/1,
100051069,"City of Woodburn, Councilor, Ward 3","","","","City of Woodburn, Ward III",70,,100085974,"Azanet Hayden",11/12/2022 6:33:20 PM,1,317,0.390394088669951,0/1,
100051070,"City of Woodburn, Councilor, Ward 4","","","","City of Woodburn, Ward IV",71,,9901,"Write-in",11/12/2022 6:33:20 PM,1,7,0.0043997485857951,0/1,
100051070,"City of Woodburn, Councilor, Ward 4","","","","City of Woodburn, Ward IV",71,,100085978,"Sharon Schaub",11/12/2022 6:33:20 PM,1,980,0.615964802011314,0/1,
100051070,"City of Woodburn, Councilor, Ward 4","","","","City of Woodburn, Ward IV",71,,100085980,"Noemi Legaspi",11/12/2022 6:33:20 PM,1,604,0.379635449402891,0/1,
100051071,"City of Woodburn, Councilor, Ward 5","","","","City of Woodburn, Ward V",72,,9901,"Write-in",11/12/2022 6:33:20 PM,1,5,0.0034106412005457,0/1,
100051071,"City of Woodburn, Councilor, Ward 5","","","","City of Woodburn, Ward V",72,,100085982,"Mary Beth Cornwell",11/12/2022 6:33:20 PM,1,764,0.521145975443383,0/1,
100051071,"City of Woodburn, Councilor, Ward 5","","","","City of Woodburn, Ward V",72,,100085984,"Juan Bravo",11/12/2022 6:33:20 PM,1,697,0.475443383356071,0/1,
100051621,"Marion Soil and Water Conservation District, Director, At-large, Position 1","","","","Marion Soil & Water",73,,9901,"Write-in",11/12/2022 6:33:20 PM,1,4853,1,0/114,
100051621,"Marion Soil and Water Conservation District, Director, At-large, Position 1","","","","Marion Soil & Water",73,,100086246,"No Candidate Filed",11/12/2022 6:33:20 PM,1,0,0,0/114,
100051072,"Marion Soil and Water Conservation District, Director, At-large, Position 2","","","","Marion Soil & Water",74,,9901,"Write-in",11/12/2022 6:33:20 PM,1,689,0.012037457633041,0/114,
100051072,"Marion Soil and Water Conservation District, Director, At-large, Position 2","","","","Marion Soil & Water",74,,100085781,"Scott Walker",11/12/2022 6:33:20 PM,1,56549,0.987962542366959,0/114,
100051073,"Marion Soil and Water Conservation District, Director, Zone 1","","","","Marion Soil & Water",75,,9901,"Write-in",11/12/2022 6:33:20 PM,1,5650,1,0/114,
100051073,"Marion Soil and Water Conservation District, Director, Zone 1","","","","Marion Soil & Water",75,,100086247,"No Candidate Filed",11/12/2022 6:33:20 PM,1,0,0,0/114,
100051074,"Marion Soil and Water Conservation District, Director, Zone 2","","","","Marion Soil & Water",76,,9901,"Write-in",11/12/2022 6:33:20 PM,1,5669,1,0/114,
100051074,"Marion Soil and Water Conservation District, Director, Zone 2","","","","Marion Soil & Water",76,,100086248,"No Candidate Filed",11/12/2022 6:33:20 PM,1,0,0,0/114,
100051075,"Marion Soil and Water Conservation District, Director, Zone 3","","","","Marion Soil & Water",77,,9901,"Write-in",11/12/2022 6:33:20 PM,1,795,0.0138745876891394,0/114,
100051075,"Marion Soil and Water Conservation District, Director, Zone 3","","","","Marion Soil & Water",77,,100085779,"Darin Olson",11/12/2022 6:33:20 PM,1,56504,0.986125412310861,0/114,
100051076,"Marion Soil and Water Conservation District, Director, Zone 5","","","","Marion Soil & Water",78,,9901,"Write-in",11/12/2022 6:33:20 PM,1,757,0.0130037448036555,0/114,
100051076,"Marion Soil and Water Conservation District, Director, Zone 5","","","","Marion Soil & Water",78,,100085780,"Rochelle Koch",11/12/2022 6:33:20 PM,1,57457,0.986996255196344,0/114,
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services","","","","Statewide Nonpartisan",79,,1,"Yes",11/12/2022 6:33:20 PM,1,49938,0.44648493030658,0/1279,
100002573,"Measure 111 Amends Constitution: State must ensure affordable healthcare access, balanced against requirement to fund schools, other essential services","","","","Statewide Nonpartisan",79,,2,"No",11/12/2022 6:33:20 PM,1,61909,0.55351506969342,0/1279,
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime","","","","Statewide Nonpartisan",80,,1,"Yes",11/12/2022 6:33:20 PM,1,53513,0.479395481339473,0/1279,
100002574,"Measure 112 Amends Constitution: Removes language allowing slavery and involuntary servitude as punishment for crime","","","","Statewide Nonpartisan",80,,2,"No",11/12/2022 6:33:20 PM,1,58113,0.520604518660527,0/1279,
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office","","","","Statewide Nonpartisan",81,,1,"Yes",11/12/2022 6:33:20 PM,1,69997,0.622029680973963,0/1279,
100002575,"Measure 113 Amends Constitution: Legislators with ten unexcused absences from floor sessions disqualified from holding next term of office","","","","Statewide Nonpartisan",81,,2,"No",11/12/2022 6:33:20 PM,1,42533,0.377970319026038,0/1279,
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines","","","","Statewide Nonpartisan",82,,1,"Yes",11/12/2022 6:33:20 PM,1,49480,0.431574356737898,0/1279,
100002576,"Measure 114 Requires permit to acquire firearms; police maintain permit/firearm database; criminally prohibits certain ammunition magazines","","","","Statewide Nonpartisan",82,,2,"No",11/12/2022 6:33:20 PM,1,65170,0.568425643262102,0/1279,
100002554,"24-465 Marion County: Prohibits Psilocybin Manufacturing and Service Centers in Unincorporated Marion County.","","","","Marion",83,,1,"Yes",11/12/2022 6:33:20 PM,1,62629,0.56978965755668,0/117,
100002554,"24-465 Marion County: Prohibits Psilocybin Manufacturing and Service Centers in Unincorporated Marion County.","","","","Marion",83,,2,"No",11/12/2022 6:33:20 PM,1,47287,0.43021034244332,0/117,
100002559,"24-470 City of Aumsville: Prohibits psilocybin-related businesses within the Aumsville","","","","City of Aumsville",84,,1,"Yes",11/12/2022 6:33:20 PM,1,735,0.655664585191793,0/1,
100002559,"24-470 City of Aumsville: Prohibits psilocybin-related businesses within the Aumsville","","","","City of Aumsville",84,,2,"No",11/12/2022 6:33:20 PM,1,386,0.344335414808207,0/1,
100002560,"24-471 City of Aumsville: Allows certain marijuana-related facilities within Aumsville","","","","City of Aumsville",85,,1,"Yes",11/12/2022 6:33:20 PM,1,475,0.417032484635645,0/1,
100002560,"24-471 City of Aumsville: Allows certain marijuana-related facilities within Aumsville","","","","City of Aumsville",85,,2,"No",11/12/2022 6:33:20 PM,1,664,0.582967515364355,0/1,
100002561,"24-472 City of Aumsville: Authorizing tax on recreational retail sales of marijuana items","","","","City of Aumsville",86,,1,"Yes",11/12/2022 6:33:20 PM,1,826,0.728395061728395,0/1,
100002561,"24-472 City of Aumsville: Authorizing tax on recreational retail sales of marijuana items","","","","City of Aumsville",86,,2,"No",11/12/2022 6:33:20 PM,1,308,0.271604938271605,0/1,
100002555,"24-466 City of Detroit: Adopt a City Charter to replace the current City Charter","","","","City of Detroit",87,,1,"Yes",11/12/2022 6:33:20 PM,1,43,0.488636363636364,0/1,
100002555,"24-466 City of Detroit: Adopt a City Charter to replace the current City Charter","","","","City of Detroit",87,,2,"No",11/12/2022 6:33:20 PM,1,45,0.511363636363636,0/1,
100002566,"24-477 City of Gates: Temporarily prohibits psilocybin-related businesses within the City of Gates.","","","","City of Gates",88,,1,"Yes",11/12/2022 6:33:20 PM,1,86,0.722689075630252,0/2,
100002566,"24-477 City of Gates: Temporarily prohibits psilocybin-related businesses within the City of Gates.","","","","City of Gates",88,,2,"No",11/12/2022 6:33:20 PM,1,33,0.277310924369748,0/2,
100002565,"24-476 City of Hubbard: Prohibits: Psilocybin Businesses Within Hubbard. Prohibition Sunsets After Two Years.","","","","City of Hubbard",89,,1,"Yes",11/12/2022 6:33:20 PM,1,579,0.661714285714286,0/1,
100002565,"24-476 City of Hubbard: Prohibits: Psilocybin Businesses Within Hubbard. Prohibition Sunsets After Two Years.","","","","City of Hubbard",89,,2,"No",11/12/2022 6:33:20 PM,1,296,0.338285714285714,0/1,
100002564,"24-475 City of Jefferson: Temporarily prohibits psilocybin-related businesses within the City of Jefferson","","","","City of Jefferson",90,,1,"Yes",11/12/2022 6:33:20 PM,1,803,0.628325508607199,0/1,
100002564,"24-475 City of Jefferson: Temporarily prohibits psilocybin-related businesses within the City of Jefferson","","","","City of Jefferson",90,,2,"No",11/12/2022 6:33:20 PM,1,475,0.371674491392801,0/1,
100002557,"24-468 City of Keizer: Establishes A Library Services Fee Within the City of Keizer","","","","City of Keizer",91,,1,"Yes",11/12/2022 6:33:20 PM,1,6221,0.449104822408317,0/6,
100002557,"24-468 City of Keizer: Establishes A Library Services Fee Within the City of Keizer","","","","City of Keizer",91,,2,"No",11/12/2022 6:33:20 PM,1,7631,0.550895177591683,0/6,
100002558,"24-469 City of Keizer: Prohibits Psilocybin-Related Businesses Within the City of Keizer","","","","City of Keizer",92,,1,"Yes",11/12/2022 6:33:20 PM,1,8712,0.635587655942219,0/6,
100002558,"24-469 City of Keizer: Prohibits Psilocybin-Related Businesses Within the City of Keizer","","","","City of Keizer",92,,2,"No",11/12/2022 6:33:20 PM,1,4995,0.364412344057781,0/6,
100002549,"22-198 City of Mill City: Prohibits psilocybin-related businesses within the City of Mill City","","","","City of Mill City",93,,1,"Yes",11/12/2022 6:33:20 PM,1,41,0.539473684210526,0/2,
100002549,"22-198 City of Mill City: Prohibits psilocybin-related businesses within the City of Mill City","","","","City of Mill City",93,,2,"No",11/12/2022 6:33:20 PM,1,35,0.460526315789474,0/2,
100002563,"24-474 City of Salem: City of Salem Community Capital Improvements General Obligation Bond Authorization","","","","City of Salem",94,,1,"Yes",11/12/2022 6:33:20 PM,1,28425,0.651620741827518,0/36,
100002563,"24-474 City of Salem: City of Salem Community Capital Improvements General Obligation Bond Authorization","","","","City of Salem",94,,2,"No",11/12/2022 6:33:20 PM,1,15197,0.348379258172482,0/36,
100002562,"24-473 City of Silverton: Five-Year Operating Levy for Swimming Pool Operations and Maintenance","","","","City of Silverton",95,,1,"Yes",11/12/2022 6:33:20 PM,1,3103,0.642709196354598,0/2,
100002562,"24-473 City of Silverton: Five-Year Operating Levy for Swimming Pool Operations and Maintenance","","","","City of Silverton",95,,2,"No",11/12/2022 6:33:20 PM,1,1725,0.357290803645402,0/2,
100002568,"24-479 City of St Paul: Prohibits psilocybin-related businesses within St. Paul, Oregon","","","","City of St Paul",96,,1,"Yes",11/12/2022 6:33:20 PM,1,167,0.704641350210971,0/1,
100002568,"24-479 City of St Paul: Prohibits psilocybin-related businesses within St. Paul, Oregon","","","","City of St Paul",96,,2,"No",11/12/2022 6:33:20 PM,1,70,0.29535864978903,0/1,
100002595,"24-480 City of Stayton: Prohibits psilocybin-related businesses within the city of Stayton","","","","City of Stayton",97,,1,"Yes",11/12/2022 6:33:20 PM,1,2274,0.677996422182469,0/1,
100002595,"24-480 City of Stayton: Prohibits psilocybin-related businesses within the city of Stayton","","","","City of Stayton",97,,2,"No",11/12/2022 6:33:20 PM,1,1080,0.322003577817531,0/1,
100002553,"24-464 City of Sublimity: Prohibits psilocybin-related business within the City of Sublimity","","","","City of Sublimity",98,,1,"Yes",11/12/2022 6:33:20 PM,1,1123,0.804441260744986,0/1,
100002553,"24-464 City of Sublimity: Prohibits psilocybin-related business within the City of Sublimity","","","","City of Sublimity",98,,2,"No",11/12/2022 6:33:20 PM,1,273,0.195558739255014,0/1,
100002567,"24-478 City of Turner: Prohibits Psilocybin-Related Businesses Within the City of Turner","","","","City of Turner",99,,1,"Yes",11/12/2022 6:33:20 PM,1,704,0.714720812182741,0/1,
100002567,"24-478 City of Turner: Prohibits Psilocybin-Related Businesses Within the City of Turner","","","","City of Turner",99,,2,"No",11/12/2022 6:33:20 PM,1,281,0.285279187817259,0/1,
100002556,"24-467 City of Woodburn: Prohibits psilocybin-related businesses within the City of Woodburn.","","","","City of Woodburn",100,,1,"Yes",11/12/2022 6:33:20 PM,1,3977,0.627485011044494,0/6,
100002556,"24-467 City of Woodburn: Prohibits psilocybin-related businesses within the City of Woodburn.","","","","City of Woodburn",100,,2,"No",11/12/2022 6:33:20 PM,1,2361,0.372514988955506,0/6,
